text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
"RT @anibundel: It’s my final analysis recap of #GameOfThrones ever. As usual I have a lot of thoughts.
https://t.co/vbsVF85sno",05/20/2019,Daenerys Targaryen,Neg,-0.125,0.625,05/20/2019 23:55:43,rt anibundel it my final analysis recap of gameofthrones ever a usual have lot of thought http co vbsvf85sno
RT @reebecatavares: Really ?! @GameOfThrones REALLY???? Two years waiting for this ?! #DaenerysTargaryen  #QueenOfThrones,05/20/2019,Daenerys Targaryen,Pos,0.25,0.2,05/20/2019 23:55:39,rt reebecatavares really gameofthrones really two year waiting for this daenerystargaryen queenofthrones
RT @targsdemi: This was breathtaking Daenerys Targaryen again stealing the show https://t.co/AfS81W4szJ,05/20/2019,Daenerys Targaryen,Pos,1.0,1.0,05/20/2019 23:55:32,rt targsdemi this wa breathtaking daenerys targaryen again stealing the show http co afs81w4szj
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:55:29,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
RT @RickSteves: Has the final season of Game of Thrones inspired to you to see some Westeros and Essos landmarks yourself? My co-author Cam…,05/20/2019,Daenerys Targaryen,Neg,-0.2,0.7,05/20/2019 23:55:14,rt ricksteves ha the final season of game of throne inspired to you to see some westeros and essos landmark yourself my co author cam
"RT @targsdemi: Daenerys Targaryen in heaven knowing Westeros is condemned to shyt 

https://t.co/UAtuOtHOuJ",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:55:06,rt targsdemi daenerys targaryen in heaven knowing westeros is condemned to shyt http co uatuothouj
"RT @GameOfDaily: Daenerys Targaryen, Mother of Dragons https://t.co/YoplIOyoyu",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:55:04,rt gameofdaily daenerys targaryen mother of dragon http co yoplioyoyu
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:55:02,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
Emilia Clarke pens a heartfelt goodbye to @GameOfThrones and her role as Daenerys Targaryen ahead of the series fin… https://t.co/UhSDpqMdV8,05/20/2019,Daenerys Targaryen,Neu,0.0,1.0,05/20/2019 23:55:01,emilia clarke pen heartfelt goodbye to gameofthrones and her role a daenerys targaryen ahead of the series fin http co uhsdpqmdv8
"RT @Melkeus: @Thrones_Memes Did you know that Daenerys Targaryen spelled backwards is Syrenead Neyragrat, which makes no sense exactly like…",05/20/2019,Daenerys Targaryen,Pos,0.25,0.25,05/20/2019 23:54:49,rt melkeus thrones_memes did you know that daenerys targaryen spelled backwards is syrenead neyragrat which make no sense exactly like
At VSS demo night and they morphed my face with Daenerys Targaryen . 😂 https://t.co/3v7guKEsAs,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:54:49,at v demo night and they morphed my face with daenerys targaryen http co 3v7gukesas
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:54:45,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:54:44,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
RT @iconicaesthetic: they really and truly gave daenerys targaryen the most disgusting and out-of-character ending they possibly could have…,05/20/2019,Daenerys Targaryen,Neg,-0.07500000000000001,0.675,05/20/2019 23:54:43,rt iconicaesthetic they really and truly gave daenerys targaryen the most disgusting and out of character ending they possibly could have
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:54:38,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
RT @porchtlk: My Queen deserved better #GameofThrones #DaenerysTargaryen https://t.co/pSyTftAfsU,05/20/2019,Daenerys Targaryen,Pos,0.5,0.5,05/20/2019 23:53:57,rt porchtlk my queen deserved better gameofthrones daenerystargaryen http co psytftafsu
"RT @emiliacIarked: i can’t thank emilia clarke enough for playing daenerys targaryen, a character who has meant so much to me for so long.…",05/20/2019,Daenerys Targaryen,Pos,0.1,0.35,05/20/2019 23:53:55,rt emiliaciarked can thank emilia clarke enough for playing daenerys targaryen character who ha meant so much to me for so long
RT @Gearboxstuff: They really just gave Bran who’s the weird ass cripple that didn’t do shit this entire season the Iron Throne and killed…,05/20/2019,Daenerys Targaryen,Neg,-0.125,0.65625,05/20/2019 23:53:51,rt gearboxstuff they really just gave bran who the weird as cripple that didn do shit this entire season the iron throne and killed
"RT @Melkeus: @Thrones_Memes Did you know that Daenerys Targaryen spelled backwards is Syrenead Neyragrat, which makes no sense exactly like…",05/20/2019,Daenerys Targaryen,Pos,0.25,0.25,05/20/2019 23:53:48,rt melkeus thrones_memes did you know that daenerys targaryen spelled backwards is syrenead neyragrat which make no sense exactly like
"RT @muertres: i miss you already, daenerys targaryen. you didn’t deserve this. #GameOfThrones https://t.co/mogtZoV2d9",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:53:35,rt muertres miss you already daenerys targaryen you didn deserve this gameofthrones http co mogtzov2d9
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/20/2019,Daenerys Targaryen,Pos,0.5,1.0,05/20/2019 23:53:34,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/20/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/20/2019 23:53:31,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @targsdemi: Daenerys Targaryen in heaven knowing Westeros is condemned to shyt 

https://t.co/UAtuOtHOuJ",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:53:25,rt targsdemi daenerys targaryen in heaven knowing westeros is condemned to shyt http co uatuothouj
"RT @targsdemi: At 23 yo Daenerys Targaryen restored her family’s name, became Queen of Meereen, the Bay of Dragons and the Seven Kingdoms,…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:53:22,rt targsdemi at 23 yo daenerys targaryen restored her family name became queen of meereen the bay of dragon and the seven kingdom
"RT @DaX05: Daenerys Targaryen.

Mother of Dragons.

What a shot! #TheFinalEpisode #GameOfThrones https://t.co/USkyErVCwp",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:53:16,rt dax05 daenerys targaryen mother of dragon what shot thefinalepisode gameofthrones http co uskyervcwp
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:53:09,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
RT @targsdemi: This was breathtaking Daenerys Targaryen again stealing the show https://t.co/AfS81W4szJ,05/20/2019,Daenerys Targaryen,Pos,1.0,1.0,05/20/2019 23:53:04,rt targsdemi this wa breathtaking daenerys targaryen again stealing the show http co afs81w4szj
"RT @tylewjoseph: you'll always be our khaleesi, my queen. thank you for everything, daenerys targaryen. https://t.co/B8Yjls3rsG",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:52:52,rt tylewjoseph you ll always be our khaleesi my queen thank you for everything daenerys targaryen http co b8yjls3rsg
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:52:33,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
RT @RickSteves: Has the final season of Game of Thrones inspired to you to see some Westeros and Essos landmarks yourself? My co-author Cam…,05/20/2019,Daenerys Targaryen,Neg,-0.2,0.7,05/20/2019 23:52:32,rt ricksteves ha the final season of game of throne inspired to you to see some westeros and essos landmark yourself my co author cam
"GOT’s final. Daenerys Targaryen is a power hungry BITCH who wants not just the Iron Thrown, but to rule the world?… https://t.co/7Ri8YeyG20",05/20/2019,Daenerys Targaryen,Pos,0.1,0.55,05/20/2019 23:52:26,got final daenerys targaryen is power hungry bitch who want not just the iron thrown but to rule the world http co 7ri8yeyg20
"You deserved better, Daenerys Targaryen #GameOfThrones https://t.co/bA2hSzKttB",05/20/2019,Daenerys Targaryen,Pos,0.5,0.5,05/20/2019 23:52:25,you deserved better daenerys targaryen gameofthrones http co ba2hszkttb
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:52:23,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:52:17,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @THR: ""The mother of dragons chapter has taken up the whole of my adult life. This woman has taken up the whole of my heart."" @emiliacla…",05/20/2019,Daenerys Targaryen,Pos,0.16666666666666666,0.3666666666666667,05/20/2019 23:51:59,rt thr the mother of dragon chapter ha taken up the whole of my adult life this woman ha taken up the whole of my heart emiliacla
RT @misspenart: This is the Daenerys Targaryen I'll do my best to remember. The Mother of Dragons and Breaker of Chains that made me and so…,05/20/2019,Daenerys Targaryen,Pos,1.0,0.3,05/20/2019 23:51:57,rt misspenart this is the daenerys targaryen ll do my best to remember the mother of dragon and breaker of chain that made me and so
@jemelehill Daenerys Targaryen should have been able to take the Throne. It was the Baratheon's the Lannisters and… https://t.co/EgDoXnLAJe,05/20/2019,Daenerys Targaryen,Pos,0.5,0.625,05/20/2019 23:51:44,jemelehill daenerys targaryen should have been able to take the throne it wa the baratheon the lannisters and http co egdoxnlaje
I love @GameOfThrones so much that I’m gonna legit get a tattoo of droggon or something related to the whole show 💚… https://t.co/PoNmJ1EYlT,05/20/2019,Daenerys Targaryen,Pos,0.22499999999999998,0.4,05/20/2019 23:51:42,i love gameofthrones so much that m gonna legit get tattoo of droggon or something related to the whole show http co ponmj1eylt
"RT @Lonita__: @fireandblood69 @GameOfThrones @emiliaclarke She broke the wheel and helped everyone survive because if it wasn’t for her, ev…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:51:31,rt lonita__ fireandblood69 gameofthrones emiliaclarke she broke the wheel and helped everyone survive because if it wasn for her ev
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:51:17,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
Honestly have so much love for Emilia Clarke.. great interview. She did such a wonderful job as Daenerys Targaryen… https://t.co/sZJxamAviO,05/20/2019,Daenerys Targaryen,Pos,0.5800000000000001,0.75,05/20/2019 23:51:16,honestly have so much love for emilia clarke great interview she did such wonderful job a daenerys targaryen http co szjxamavio
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:51:16,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:50:49,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @latimesent: What was it like for Emilia Clarke to film her final scene as Daenerys Targaryen?

""It was difficult and enormously emotion…",05/20/2019,Daenerys Targaryen,Neg,-0.16666666666666666,0.9666666666666667,05/20/2019 23:50:45,rt latimesent what wa it like for emilia clarke to film her final scene a daenerys targaryen it wa difficult and enormously emotion
@GameOfThrones @emiliaclarke Emmy award for Emilia please. She did an amazing job portraying Daenerys Targaryen!!Yo… https://t.co/hAn73n0PGM,05/20/2019,Daenerys Targaryen,Pos,0.6000000000000001,0.9,05/20/2019 23:50:28,gameofthrones emiliaclarke emmy award for emilia please she did an amazing job portraying daenerys targaryen yo http co han73n0pgm
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/20/2019,Daenerys Targaryen,Pos,0.5,1.0,05/20/2019 23:50:25,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
RT @httpmensa: zara deleted her tweets. bitches had to learn the hard way that Daenerys Targaryen is not to be fucked with awwwwww 💋 https:…,05/20/2019,Daenerys Targaryen,Neg,-0.4458333333333333,0.6208333333333333,05/20/2019 23:50:23,rt httpmensa zara deleted her tweet bitch had to learn the hard way that daenerys targaryen is not to be fucked with awwwwww http
